,FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
1031,0500000US28035,28035,Forrest,Forrest County,0500000US28035.graphml,0.22880627200000006
1032,0500000US26065,26065,Ingham,Ingham County,0500000US26065.graphml,0.301608576
1033,0500000US20177,20177,Shawnee,Shawnee County,0500000US20177.graphml,0.23104268799999997
1034,0500000US46061,46061,Hanson,Hanson County,0500000US46061.graphml,0.06616230399999998
1035,0500000US27061,27061,Itasca,Itasca County,0500000US27061.graphml,0.146194048
1036,0500000US08073,8073,Lincoln,Lincoln County,0500000US08073.graphml,0.04687424000000001
1037,0500000US36053,36053,Madison,Madison County,0500000US36053.graphml,0.18762099200000001
1038,0500000US36115,36115,Washington,Washington County,0500000US36115.graphml,0.25589721600000004
1039,0500000US18081,18081,Johnson,Johnson County,0500000US18081.graphml,0.3577934079999999
1040,0500000US48445,48445,Terry,Terry County,0500000US48445.graphml,0.08264870399999999
1041,0500000US35021,35021,Harding,Harding County,0500000US35021.graphml,0.06816524800000001
1042,0500000US01121,1121,Talladega,Talladega County,0500000US01121.graphml,0.36136512
1043,0500000US55067,55067,Langlade,Langlade County,0500000US55067.graphml,0.0826528
1044,0500000US48155,48155,Foard,Foard County,0500000US48155.graphml,0.04427737600000001
1045,0500000US19021,19021,Buena Vista,Buena Vista County,0500000US19021.graphml,0.06853388800000002
1046,0500000US19129,19129,Mills,Mills County,0500000US19129.graphml,0.18939456000000002
1047,0500000US48385,48385,Real,Real County,0500000US48385.graphml,0.054378112000000006
1048,0500000US39041,39041,Delaware,Delaware County,0500000US39041.graphml,0.49663961599999995
1049,0500000US37067,37067,Forsyth,Forsyth County,0500000US37067.graphml,0.6101602559999999
1050,0500000US32510,32510,Carson City,Carson City,0500000US32510.graphml,0.10192448000000001
1051,0500000US19049,19049,Dallas,Dallas County,0500000US19049.graphml,0.25719564799999994
1052,0500000US48065,48065,Carson,Carson County,0500000US48065.graphml,0.12336704000000001
1053,0500000US13261,13261,Sumter,Sumter County,0500000US13261.graphml,0.07605004800000001
1054,0500000US29223,29223,Wayne,Wayne County,0500000US29223.graphml,0.08971020800000001
1055,0500000US45007,45007,Anderson,Anderson County,0500000US45007.graphml,0.6215635199999999
1056,0500000US56007,56007,Carbon,Carbon County,0500000US56007.graphml,0.06634252800000001
1057,0500000US30093,30093,Silver Bow,Silver Bow County,0500000US30093.graphml,0.06787033600000003
1058,0500000US17177,17177,Stephenson,Stephenson County,0500000US17177.graphml,0.11954547200000001
1059,0500000US26087,26087,Lapeer,Lapeer County,0500000US26087.graphml,0.19674278399999998
1060,0500000US22027,22027,Claiborne,Claiborne Parish,0500000US22027.graphml,0.12446476800000003
1061,0500000US28161,28161,Yalobusha,Yalobusha County,0500000US28161.graphml,0.071970432
1062,0500000US26079,26079,Kalkaska,Kalkaska County,0500000US26079.graphml,0.08559782399999999
1063,0500000US22039,22039,Evangeline,Evangeline Parish,0500000US22039.graphml,0.13831334399999998
1064,0500000US47069,47069,Hardeman,Hardeman County,0500000US47069.graphml,0.08377510399999999
1065,0500000US04003,4003,Cochise,Cochise County,0500000US04003.graphml,0.32182643200000005
1066,0500000US35023,35023,Hidalgo,Hidalgo County,0500000US35023.graphml,0.045117056000000016
1067,0500000US38023,38023,Divide,Divide County,0500000US38023.graphml,0.031977088000000015
1068,0500000US06071,6071,San Bernardino,San Bernardino County,0500000US06071.graphml,2.10302528
1069,0500000US08083,8083,Montezuma,Montezuma County,0500000US08083.graphml,0.054406783999999986
1070,0500000US28023,28023,Clarke,Clarke County,0500000US28023.graphml,0.07997401600000001
1071,0500000US19125,19125,Marion,Marion County,0500000US19125.graphml,0.08389798399999998
1072,0500000US31055,31055,Douglas,Douglas County,0500000US31055.graphml,0.787684992
1073,0500000US51600,51600,Fairfax,Fairfax city,0500000US51600.graphml,0.41459263999999996
1074,0500000US40057,40057,Harmon,Harmon County,0500000US40057.graphml,0.06276672
1075,0500000US29039,29039,Cedar,Cedar County,0500000US29039.graphml,0.07796697600000002
1076,0500000US13059,13059,Clarke,Clarke County,0500000US13059.graphml,0.188853888
1077,0500000US16085,16085,Valley,Valley County,0500000US16085.graphml,0.08831756800000001
1078,0500000US48275,48275,Knox,Knox County,0500000US48275.graphml,0.073158272
1079,0500000US05103,5103,Ouachita,Ouachita County,0500000US05103.graphml,0.11952908800000003
1080,0500000US39037,39037,Darke,Darke County,0500000US39037.graphml,0.18808793600000004
1081,0500000US40071,40071,Kay,Kay County,0500000US40071.graphml,0.14641523199999998
1082,0500000US46041,46041,Dewey,Dewey County,0500000US46041.graphml,0.024395391999999988
1083,0500000US41057,41057,Tillamook,Tillamook County,0500000US41057.graphml,0.09107827199999999
1084,0500000US13077,13077,Coweta,Coweta County,0500000US13077.graphml,0.25351744
1085,0500000US28127,28127,Simpson,Simpson County,0500000US28127.graphml,0.10342771199999998
1086,0500000US28131,28131,Stone,Stone County,0500000US28131.graphml,0.06687500800000001
1087,0500000US06013,6013,Contra Costa,Contra Costa County,0500000US06013.graphml,1.335008896
1088,0500000US47017,47017,Carroll,Carroll County,0500000US47017.graphml,0.11296729600000002
1089,0500000US51087,51087,Henrico,Henrico County,0500000US51087.graphml,0.7797633279999999
1090,0500000US18119,18119,Owen,Owen County,0500000US18119.graphml,0.108473984
1091,0500000US36119,36119,Westchester,Westchester County,0500000US36119.graphml,1.220034176
1092,0500000US29017,29017,Bollinger,Bollinger County,0500000US29017.graphml,0.07423961600000001
1093,0500000US54047,54047,McDowell,McDowell County,0500000US54047.graphml,0.11336870400000001
1094,0500000US54033,54033,Harrison,Harrison County,0500000US54033.graphml,0.16403622399999998
1095,0500000US37077,37077,Granville,Granville County,0500000US37077.graphml,0.25371814400000003
1096,0500000US09009,9009,New Haven,New Haven County,0500000US09009.graphml,0.9403715840000001
1097,0500000US31139,31139,Pierce,Pierce County,0500000US31139.graphml,0.08601561600000002
1098,0500000US13023,13023,Bleckley,Bleckley County,0500000US13023.graphml,0.059375232
1099,0500000US13033,13033,Burke,Burke County,0500000US13033.graphml,0.09123801600000003
1100,0500000US17181,17181,Union,Union County,0500000US17181.graphml,0.14281484800000002
1101,0500000US17091,17091,Kankakee,Kankakee County,0500000US17091.graphml,0.18962393600000002
1102,0500000US38051,38051,McIntosh,McIntosh County,0500000US38051.graphml,0.024235648000000026
1103,0500000US31141,31141,Platte,Platte County,0500000US31141.graphml,0.097185408
1104,0500000US37185,37185,Warren,Warren County,0500000US37185.graphml,0.11038272000000002
1105,0500000US13197,13197,Marion,Marion County,0500000US13197.graphml,0.05080230399999999
1106,0500000US46027,46027,Clay,Clay County,0500000US46027.graphml,0.05785152000000002
1107,0500000US10005,10005,Sussex,Sussex County,0500000US10005.graphml,0.4392096
1108,0500000US13159,13159,Jasper,Jasper County,0500000US13159.graphml,0.06583872000000002
1109,0500000US29175,29175,Randolph,Randolph County,0500000US29175.graphml,0.08968153600000003
1110,0500000US20015,20015,Butler,Butler County,0500000US20015.graphml,0.253992576
1111,0500000US48209,48209,Hays,Hays County,0500000US48209.graphml,0.39357196799999994
1112,0500000US48325,48325,Medina,Medina County,0500000US48325.graphml,0.24132774399999998
1113,0500000US26105,26105,Mason,Mason County,0500000US26105.graphml,0.08822745600000001
1114,0500000US45013,45013,Beaufort,Beaufort County,0500000US45013.graphml,0.26914777600000006
1115,0500000US46135,46135,Yankton,Yankton County,0500000US46135.graphml,0.072769152
1116,0500000US55105,55105,Rock,Rock County,0500000US55105.graphml,0.28555635200000007
1117,0500000US45077,45077,Pickens,Pickens County,0500000US45077.graphml,0.50753088
1118,0500000US53013,53013,Columbia,Columbia County,0500000US53013.graphml,0.02472716800000002
1119,0500000US18023,18023,Clinton,Clinton County,0500000US18023.graphml,0.10429196800000004
1120,0500000US17027,17027,Clinton,Clinton County,0500000US17027.graphml,0.191536768
1121,0500000US16067,16067,Minidoka,Minidoka County,0500000US16067.graphml,0.149081728
1122,0500000US42113,42113,Sullivan,Sullivan County,0500000US42113.graphml,0.06402419200000001
1123,0500000US28121,28121,Rankin,Rankin County,0500000US28121.graphml,0.42552895999999996
1124,0500000US48345,48345,Motley,Motley County,0500000US48345.graphml,0.06987737600000002
1125,0500000US41039,41039,Lane,Lane County,0500000US41039.graphml,0.401862272
1126,0500000US48485,48485,Wichita,Wichita County,0500000US48485.graphml,0.19502656
1127,0500000US26155,26155,Shiawassee,Shiawassee County,0500000US26155.graphml,0.163716736
1128,0500000US20089,20089,Jewell,Jewell County,0500000US20089.graphml,0.08844454399999999
1129,0500000US20123,20123,Mitchell,Mitchell County,0500000US20123.graphml,0.05683161600000003
1130,0500000US12007,12007,Bradford,Bradford County,0500000US12007.graphml,0.11944716800000002
1131,0500000US28091,28091,Marion,Marion County,0500000US28091.graphml,0.08899340800000002
1132,0500000US28039,28039,George,George County,0500000US28039.graphml,0.09047206399999999
1133,0500000US17085,17085,Jo Daviess,Jo Daviess County,0500000US17085.graphml,0.17613171200000002
1134,0500000US18059,18059,Hancock,Hancock County,0500000US18059.graphml,0.37696678399999994
1135,0500000US51620,51620,Franklin,Franklin city,0500000US51620.graphml,0.02475584
1136,0500000US48329,48329,Midland,Midland County,0500000US48329.graphml,0.23919372799999997
1137,0500000US20171,20171,Scott,Scott County,0500000US20171.graphml,0.03866176000000002
1138,0500000US30013,30013,Cascade,Cascade County,0500000US30013.graphml,0.11447872
1139,0500000US51660,51660,Harrisonburg,Harrisonburg city,0500000US51660.graphml,0.07182297600000001
1140,0500000US17199,17199,Williamson,Williamson County,0500000US17199.graphml,0.2353312
1141,0500000US30029,30029,Flathead,Flathead County,0500000US30029.graphml,0.23644531200000005
1142,0500000US20189,20189,Stevens,Stevens County,0500000US20189.graphml,0.044457600000000014
1143,0500000US21067,21067,Fayette,Fayette County,0500000US21067.graphml,0.350224
1144,0500000US21091,21091,Hancock,Hancock County,0500000US21091.graphml,0.072183424
1145,0500000US46013,46013,Brown,Brown County,0500000US46013.graphml,0.103566976
1146,0500000US54001,54001,Barbour,Barbour County,0500000US54001.graphml,0.10753190399999998
1147,0500000US47181,47181,Wayne,Wayne County,0500000US47181.graphml,0.094498432
1148,0500000US31013,31013,Box Butte,Box Butte County,0500000US31013.graphml,0.03194841600000001
1149,0500000US42097,42097,Northumberland,Northumberland County,0500000US42097.graphml,0.382680704
1150,0500000US48469,48469,Victoria,Victoria County,0500000US48469.graphml,0.14484236800000003
1151,0500000US51530,51530,Buena Vista,Buena Vista city,0500000US51530.graphml,0.03782208000000001
1152,0500000US26147,26147,St. Clair,St. Clair County,0500000US26147.graphml,0.275771008
1153,0500000US31173,31173,Thurston,Thurston County,0500000US31173.graphml,0.055918208000000025
1154,0500000US50015,50015,Lamoille,Lamoille County,0500000US50015.graphml,0.07841344
1155,0500000US51067,51067,Franklin,Franklin County,0500000US51067.graphml,0.261922432
1156,0500000US40011,40011,Blaine,Blaine County,0500000US40011.graphml,0.16590809600000003
1157,0500000US53037,53037,Kittitas,Kittitas County,0500000US53037.graphml,0.094436992
1158,0500000US18135,18135,Randolph,Randolph County,0500000US18135.graphml,0.135990912
1159,0500000US49025,49025,Kane,Kane County,0500000US49025.graphml,0.04832012800000002
1160,0500000US54093,54093,Tucker,Tucker County,0500000US54093.graphml,0.03920243200000001
1161,0500000US55023,55023,Crawford,Crawford County,0500000US55023.graphml,0.10631539199999998
1162,0500000US01071,1071,Jackson,Jackson County,0500000US01071.graphml,0.283283072
1163,0500000US19123,19123,Mahaska,Mahaska County,0500000US19123.graphml,0.09313036800000002
1164,0500000US20045,20045,Douglas,Douglas County,0500000US20045.graphml,0.170098304
1165,0500000US21059,21059,Daviess,Daviess County,0500000US21059.graphml,0.169311872
1166,0500000US21197,21197,Powell,Powell County,0500000US21197.graphml,0.064147072
1167,0500000US29097,29097,Jasper,Jasper County,0500000US29097.graphml,0.26612902399999994
1168,0500000US41061,41061,Union,Union County,0500000US41061.graphml,0.10927680000000004
1169,0500000US13151,13151,Henry,Henry County,0500000US13151.graphml,0.560541312
1170,0500000US38001,38001,Adams,Adams County,0500000US38001.graphml,0.021618303999999977
1171,0500000US37137,37137,Pamlico,Pamlico County,0500000US37137.graphml,0.095460992
1172,0500000US21083,21083,Graves,Graves County,0500000US21083.graphml,0.11769408
1173,0500000US42021,42021,Cambria,Cambria County,0500000US42021.graphml,0.330206848
1174,0500000US47107,47107,McMinn,McMinn County,0500000US47107.graphml,0.16735808
1175,0500000US26093,26093,Livingston,Livingston County,0500000US26093.graphml,0.340684416
1176,0500000US08001,8001,Adams,Adams County,0500000US08001.graphml,1.173515904
1177,0500000US42069,42069,Lackawanna,Lackawanna County,0500000US42069.graphml,0.29832358400000003
1178,0500000US40123,40123,Pontotoc,Pontotoc County,0500000US40123.graphml,0.09663654399999999
1179,0500000US40037,40037,Creek,Creek County,0500000US40037.graphml,0.464453248
1180,0500000US48457,48457,Tyler,Tyler County,0500000US48457.graphml,0.11711244800000001
1181,0500000US47175,47175,Van Buren,Van Buren County,0500000US47175.graphml,0.044310143999999996
1182,0500000US40125,40125,Pottawatomie,Pottawatomie County,0500000US40125.graphml,0.19161459200000006
1183,0500000US09013,9013,Tolland,Tolland County,0500000US09013.graphml,0.4143427839999999
1184,0500000US35053,35053,Socorro,Socorro County,0500000US35053.graphml,0.08421747199999999
1185,0500000US13003,13003,Atkinson,Atkinson County,0500000US13003.graphml,0.07235545600000001
1186,0500000US12031,12031,Duval,Duval County,0500000US12031.graphml,0.982179456
1187,0500000US48145,48145,Falls,Falls County,0500000US48145.graphml,0.11745651199999999
1188,0500000US05149,5149,Yell,Yell County,0500000US05149.graphml,0.13318105600000005
1189,0500000US20033,20033,Comanche,Comanche County,0500000US20033.graphml,0.02811865600000002
1190,0500000US21113,21113,Jessamine,Jessamine County,0500000US21113.graphml,0.23390988799999998
1191,0500000US21171,21171,Monroe,Monroe County,0500000US21171.graphml,0.07130278399999998
1192,0500000US40075,40075,Kiowa,Kiowa County,0500000US40075.graphml,0.131161728
1193,0500000US46079,46079,Lake,Lake County,0500000US46079.graphml,0.05139212800000001
1194,0500000US37033,37033,Caswell,Caswell County,0500000US37033.graphml,0.135057024
1195,0500000US48377,48377,Presidio,Presidio County,0500000US48377.graphml,0.054857344
1196,0500000US39057,39057,Greene,Greene County,0500000US39057.graphml,0.49644300799999996
1197,0500000US48489,48489,Willacy,Willacy County,0500000US48489.graphml,0.06854208
1198,0500000US35028,35028,Los Alamos,Los Alamos County,0500000US35028.graphml,0.020409983999999992
1199,0500000US01003,1003,Baldwin,Baldwin County,0500000US01003.graphml,0.636755584
1200,0500000US19007,19007,Appanoose,Appanoose County,0500000US19007.graphml,0.06479833600000001
1201,0500000US51127,51127,New Kent,New Kent County,0500000US51127.graphml,0.15762598399999997
1202,0500000US13263,13263,Talbot,Talbot County,0500000US13263.graphml,0.07409625600000003
1203,0500000US36049,36049,Lewis,Lewis County,0500000US36049.graphml,0.076045952
1204,0500000US54015,54015,Clay,Clay County,0500000US54015.graphml,0.041954943999999994
1205,0500000US18077,18077,Jefferson,Jefferson County,0500000US18077.graphml,0.11048921600000003
1206,0500000US51019,51019,Bedford,Bedford County,0500000US51019.graphml,0.38518745600000004
1207,0500000US35033,35033,Mora,Mora County,0500000US35033.graphml,0.05029030399999998
1208,0500000US31011,31011,Boone,Boone County,0500000US31011.graphml,0.05123238399999999
1209,0500000US29149,29149,Oregon,Oregon County,0500000US29149.graphml,0.06191475199999999
